363,Global Price Index of All Commodities,monthly,index 2016=100,1993-10-01,.
364,Global Price Index of All Commodities,monthly,index 2016=100,1993-09-01,.
365,Global Price Index of All Commodities,monthly,index 2016=100,1993-08-01,.
366,Global Price Index of All Commodities,monthly,index 2016=100,1993-07-01,.
367,Global Price Index of All Commodities,monthly,index 2016=100,1993-06-01,.
368,Global Price Index of All Commodities,monthly,index 2016=100,1993-05-01,.
369,Global Price Index of All Commodities,monthly,index 2016=100,1993-04-01,.
370,Global Price Index of All Commodities,monthly,index 2016=100,1993-03-01,.
371,Global Price Index of All Commodities,monthly,index 2016=100,1993-02-01,.
372,Global Price Index of All Commodities,monthly,index 2016=100,1993-01-01,.
373,Global Price Index of All Commodities,monthly,index 2016=100,1992-12-01,.
374,Global Price Index of All Commodities,monthly,index 2016=100,1992-11-01,.
375,Global Price Index of All Commodities,monthly,index 2016=100,1992-10-01,.
376,Global Price Index of All Commodities,monthly,index 2016=100,1992-09-01,.
377,Global Price Index of All Commodities,monthly,index 2016=100,1992-08-01,.
378,Global Price Index of All Commodities,monthly,index 2016=100,1992-07-01,.
379,Global Price Index of All Commodities,monthly,index 2016=100,1992-06-01,.
380,Global Price Index of All Commodities,monthly,index 2016=100,1992-05-01,.
381,Global Price Index of All Commodities,monthly,index 2016=100,1992-04-01,.
382,Global Price Index of All Commodities,monthly,index 2016=100,1992-03-01,.
383,Global Price Index of All Commodities,monthly,index 2016=100,1992-02-01,.
384,Global Price Index of All Commodities,monthly,index 2016=100,1992-01-01,.
